date_time,quote_volume,count,volume_true,volume_false,vdiff(false-true),original_volume,RSI,stochastic_%K,stochastic_%D,EMA_12,EMA_26,EMA_50,EMA_100,EMA_200,EMA_500,close_pct
2024-04-02 14:15:00,284084889.3948,44705,123556518.6437,160528241.1159,36971722.472200006,64471064.0,63.933591362803135,93.65612150709143,95.20194808385524,65380.39614321149,65402.62573789598,65592.9145541701,66058.52636969923,66895.21006179684,68382.9084773043,0.28928089983593086
2024-04-02 14:20:00,164153166.4096,31319,81558089.5156,82594682.2686,1036592.753000006,0.0,60.22677234698361,92.4477636989175,93.83034504121211,65437.519813486644,65428.483090644426,65599.14143439873,66052.45060000222,66883.83185222674,68372.4046510476,-0.021895779132419246
2024-04-02 14:25:00,223422827.94688,30925,80788611.0071,142637578.92608,61848967.91897999,76225358.6,69.08032084386295,97.38989836772338,94.49792785791078,65510.96291910409,65464.51397281891,65611.52412324584,66049.72682574476,66874.19073926925,68362.59425323903,0.24820651024992646
2024-04-02 14:30:00,338201985.00137,57187,155077358.7633,183121331.36547,28043972.60216999,20842935.4,84.05450893099501,97.8673880221434,95.90168336292811,65617.84554693423,65519.41664149899,65634.8251380205,66052.81540345278,66867.53909012229,68353.98389693869,0.44117490885975386
2024-04-02 14:35:00,147009040.9949,33079,92716844.1812,54291998.1966,-38424845.9846,0.0,78.43753166480853,87.3741821841966,94.21048952468782,65682.62315509819,65557.89689027684,65650.67121103931,66052.53985090916,66859.29392504644,68344.7420450547,-0.2519420533277361
2024-04-02 14:40:00,141992939.8417,29861,68632978.9267,73361549.091,4728570.16430001,10241415.8,89.2855248501562,92.85270354257302,92.69809124963768,65758.2195927754,65603.53415766374,65671.19390864561,66054.9450023763,66852.4750800211,68336.0764081483,0.204576393610445
2024-04-02 14:45:00,215803585.9428,37888,144072625.89,71730096.6976,-72342529.19239998,10760458.4,75.56510745891273,74.95416903723391,85.0603515880012,65778.92427080995,65624.96125709606,65679.88434360069,66051.73421025004,66842.92607424974,68326.32280971258,-0.42494030888263756
2024-04-02 14:50:00,105852872.5522,23734,53059196.0115,52792951.7199,-266244.29160000384,29484000.0,69.83731739707795,65.90756865371684,77.90481374450793,65786.92053683918,65640.21597879265,65685.80652620459,66047.36125559162,66832.85616306319,68316.36104200914,-0.09394046086979024
2024-04-02 14:55:00,140330752.47,27936,80656078.917,59674673.553,-20981405.364,3008395.4,64.46623704118771,59.28406638386492,66.71526802493857,65779.9943004024,65647.74812851171,65688.006270275,66041.31251785714,66822.00087785858,68306.0837524203,-0.13519487049394874
2024-04-02 15:00:00,95129127.1643,19135,41988440.7845,53140686.3798,11152245.595299996,0.0,65.00165581189952,58.717507472148945,61.30304750324358,65788.17979264818,65661.4853041775,65693.70014202893,66037.19147789957,66812.16206315352,68296.21196099347,0.13887642431995584
2024-04-02 15:05:00,122805078.3134,25687,44900989.1706,77904089.1428,33003099.972200006,15134868.0,70.2194814023499,82.59981429897918,66.8671293849977,65836.39828608693,65694.08639275694,65709.69621489054,66038.46689417878,66805.09179386841,68287.45103500148,0.407697028247167
2024-04-02 15:10:00,120077453.4561,22976,53787913.241,66289540.215100005,12501626.974100009,16536214.8,64.13796491917621,69.42572664185869,70.24768280432896,65859.2600882274,65715.63554884902,65720.49244175758,66037.408143799,66796.93167651648,68278.25961370407,-0.1763951250801865
2024-04-02 15:15:00,93926713.2511,19929,53078623.8969,40848352.7298,-12230271.167099996,131213.0,58.66552771450236,52.26297726297672,68.09617273460488,65856.89699773087,65725.13661930466,65725.33195384553,66033.57629936733,66787.4487742626,68268.54161125414,-0.213836477987428
2024-04-02 15:20:00,43208509.7725,12452,18790539.6955,24417772.6418,5627232.9463,0.0,58.64197530864174,51.08741405921043,57.59203932134863,65869.74361346458,65741.08205491172,65733.7659948712,66031.73122413232,66779.02042825003,68259.24763276611,0.14655875487326053
2024-04-02 15:25:00,35403811.888,10463,16750674.7861,18653071.1615,1902396.3754,0.0,52.461731493098846,39.366257493577024,47.572216271921405,65868.89074985465,65750.20190269603,65738.88105389586,66028.4137741495,66769.91773742168,68249.68656437183,-0.1155588986417988
2024-04-02 15:30:00,88869499.0389,19318,53725226.1603,35144272.8786,-18580953.2817,1702129.4,49.14433474377072,15.842746075986572,35.432139209591355,65845.26140372317,65747.6165765704,65737.95630668427,66022.21350139407,66759.42402859162,68239.56925273761,-0.22607121926629947
2024-04-02 15:35:00,214659372.8125,36480,143848804.93039998,70810698.6023,-73038106.32809998,147854867.79999998,38.037947391117136,0.01076426264785197,18.406589277403828,65770.62118776576,65718.9116449726,65723.1384123045,66009.10234295062,66745.50040641658,68228.07436550113,-0.5405133964236697
2024-04-02 15:40:00,183580712.9549,34283,74071871.1282,109573757.3735,35501886.24530001,2108742.4,37.66430957442219,33.55752573117313,16.470345356602532,65750.06408195564,65712.84411571537,65719.76043535137,66001.73397972387,66734.47055162636,68217.73075525962,0.42365296258726204
2024-04-02 15:45:00,98202444.2005,23630,60112643.0519,38024754.8816,-22087888.1703,12116244.6,36.55117248347607,9.405890145725328,14.324726713182118,65696.20806934708,65689.67047751423,65707.22081043564,65989.8184553729,66721.19223767983,68206.48232909093,-0.36107683166506366
2024-04-02 15:50:00,387673703.13857,63373,244905040.36527,142768662.7733,-102136377.59197,956819549.2,28.150679671300423,14.083259521700805,19.015558466199767,65594.63759713984,65641.2504421428,65680.89842571267,65970.9309612071,66704.42415571287,68193.82571300674,-0.5565749235474038
2024-04-02 15:55:00,385927087.35774,63043,194752681.76434,191174405.5934,-3578276.170940012,419934635.4,30.16003620356298,15.220000000000194,12.903049889142125,65492.12412065679,65588.43929828037,65651.38476195924,65950.28480355944,66686.7512785416,68180.78968221629,-0.16560059044221642
2024-04-02 16:00:00,397761222.8286,68831,214935829.9928,182825392.8358,-32110437.157000005,2838625.4,29.955461120418747,15.443386773547429,14.915548765082823,65393.305025171125,65533.72527618553,65619.95006541183,65928.49302527113,66668.47315636706,68167.49231821542,-0.12090259563241057
2024-04-02 16:05:00,442970217.90716,62811,207700177.1581,235270040.74906,27569863.59096,39383074.6,40.599415204678515,39.096943887775666,23.253443553774446,65367.79655976018,65511.041922394004,65604.55986676824,65914.61197526577,66654.13511501018,68155.75582193512,0.5824227676877847
2024-04-02 16:10:00,202665766.376,35145,85435692.2941,117230074.0819,31794381.7878,0.0,43.968281330805155,55.11648296593212,36.552271209085085,65385.56631979708,65508.98696517963,65599.80457787537,65906.07114407238,66642.48501436332,68145.08733562,0.39216588095511984
2024-04-02 16:15:00,164006191.2972,31974,98676215.8073,65329975.4899,-33346240.3174,48413236.6,34.70034807181989,38.23271543086165,44.148714094856494,65359.1253475206,65487.113856647804,65584.66322188026,65892.36082438778,66628.26824805124,68133.38519056763,-0.41170802326701006
2024-04-02 16:20:00,196980824.2428,38555,112298951.3514,84681872.8914,-27617078.46000001,4268490.6,35.418059024235845,37.98103353490967,43.776743977234496,65327.85990944051,65462.57949689612,65567.84897788496,65877.77744172663,66613.61781772239,68121.4990221422,-0.08863168321993076
2024-04-02 16:25:00,111356995.39,25166,53517028.6042,57839966.7858,4322938.181600004,2494605.0,41.27572586792336,53.09371173377543,43.102486899848934,65329.77376952658,65453.52175638529,65558.92548855614,65867.13432406867,66600.94798869033,68110.39643123545,0.28301351067210323
2024-04-02 16:30:00,118026678.4363,22587,52794464.4516,65232213.9847,12437749.533100002,41662359.0,41.298098569598004,61.17707417179705,50.750606480160734,65346.4085742148,65452.36458924564,65554.1793909657,65858.63463448315,66589.37537188744,68099.72778280737,0.1493718271878164
2024-04-02 16:35:00,87382102.1266,20474,44613679.2943,42768422.8323,-1845256.4619999973,0.0,42.50958943031688,62.02512934220283,58.76530508259179,65361.176485874064,65451.62647152374,65549.79588543763,65850.39236449338,66577.9626816199,68089.11968786603,0.006876748795425769
2024-04-02 16:40:00,107015722.2986,23791,73513440.5428,33502281.7558,-40011158.78699999,12082969.2,41.37942955920479,50.731949383839094,57.978050965946345,65338.93394958575,65434.21710326272,65536.72938012636,65837.84202064203,66564.41678429034,68077.6525434035,-0.34503624561447177
2024-04-02 16:45:00,103488654.3102,22176,37764219.8891,65727652.8881,27963432.999,0.0,55.37503745380698,94.95251494899803,69.23653122501334,65391.86718811102,65452.645465984,65542.46548286651,65834.77584201544,66555.64646802875,68068.09305221227,0.7151553438848435
2024-04-02 16:50:00,195499410.9414,36610,97795052.1902,97758982.3392,-36069.85099999607,50192528.0,50.32670248293886,87.51872191712434,77.73439541665384,65432.34915917086,65467.63469072593,65546.87860118547,65831.21592435177,66546.68481163046,68058.45994621541,-0.042628990758641905
2024-04-02 16:55:00,63136275.7154,15194,41956057.3398,21122376.3206,-20833681.0192,0.0,53.508297954457795,81.42785821268127,87.9663650262679,65455.34159622149,65476.09138030179,65548.24806780565,65826.27699515667,66537.08396773365,68048.57308016265,-0.11149188942197741
2024-04-02 17:00:00,51909283.4302,14389,24544443.6255,27364839.8047,2820396.179200001,0.0,62.61175110083185,83.20019970044984,84.04892661008516,65478.073658341265,65485.49942620536,65550.39912397013,65821.85764871792,66527.79059492039,68038.81071257716,0.03247852300485299
2024-04-02 17:05:00,60346110.3322,13815,32393704.6812,27952931.0918,-4440773.589400001,0.0,66.95075757575759,89.6072557829927,84.74510456537462,65509.154633981074,65499.914283523474,65555.48543283404,65819.0505665651,66519.35586263263,68029.39470174852,0.1173725022140637
2024-04-02 17:10:00,57735114.146,14138,33337533.7913,24397054.9139,-8940478.8774,0.0,64.72947639185581,71.6243654822335,81.47727365522536,65511.669305676296,65501.80952178099,65554.30953350723,65813.23768405885,66509.46674957161,68019.3991141168,-0.23538332006194373
2024-04-02 17:15:00,43810134.1405,12021,20419896.044,23390238.0965,2970342.052500002,0.0,59.972292316065555,81.22712594187361,80.81958240236662,65529.96633557225,65511.34955720462,65557.30131650696,65809.62109625571,66500.7218067898,68009.86298990875,0.16039557118985304
2024-04-02 17:20:00,116648138.0327,21005,71011034.9373,45637103.0954,-25373931.8419,68481750.0,47.14553342535986,52.90635091496233,68.5859474463565,65504.971514714984,65500.69403444872,65549.85812762433,65800.86622306252,66489.44596791628,67999.31463465962,-0.4008800772810295
2024-04-02 17:25:00,42041227.6347,9697,13863955.4462,28208693.7085,14344738.2623,0.0,56.68717616580313,63.02475780409041,65.71941155364213,65498.283589374216,65497.79077263771,65546.39310301162,65794.14609983355,66479.21764982757,67989.18363811407,0.14380234826174565
2024-04-02 17:30:00,76479370.1397,14316,36185727.3749,40262221.2448,4076493.869900003,0.0,59.041909580903976,58.13071895424798,58.02060922443359,65496.19380639357,65496.82108577566,65543.97376563861,65788.0184542923,66469.32195181934,67979.18569943897,0.035440678872311615
2024-04-02 17:35:00,33599797.3095,7826,19722688.7969,13877108.5126,-5845580.284300001,0.0,55.82774779049758,57.292993630573704,59.482823462970714,65502.44091310225,65499.78248682931,65543.69244149592,65783.04383143502,66460.0431264281,67969.43565672664,0.07956056911004872
2024-04-02 17:40:00,42412801.9714,9147,20024618.804,22433892.535,2409273.7309999987,0.0,51.47354933186877,49.23566878980845,54.88646045821006,65499.94231108652,65498.77637669381,65541.43783594706,65777.16573576303,66450.35314507062,67959.52254033252,-0.07720853016931484
2024-04-02 17:45:00,72631768.2364,11617,47279578.3393,25306480.5295,-21973097.8098,0.0,47.97872948710609,31.003184713375333,45.84394904458585,65480.212724765515,65489.36331175353,65534.78145022364,65769.13671129248,66439.6202779555,67949.19191142899,-0.17484599808814671
2024-04-02 17:50:00,43211194.484,8449,28527375.1478,14683819.3362,-13843555.811600002,0.0,54.796578070920106,26.046901172529314,35.42858489190438,65462.256920955435,65480.04010347549,65528.06453060704,65761.10430116787,66428.91261349824,67938.86978803008,-0.012543654211216726
2024-04-02 17:55:00,96579454.223,16718,28032862.8494,68546591.3736,40513728.52420001,131711.2,48.79041207368512,68.63977295763306,41.89661961451258,65491.18662542383,65492.65194766249,65532.858078426376,65758.91015659028,66421.16522430921,67929.73378089223,0.4387769932760577
2024-04-02 18:00:00,144026909.2245,26767,63812665.131,80214244.0935,16401578.962500006,15454881.0,45.69389593293147,40.83535334700705,45.17400915905648,65497.265606127854,65495.470321909714,65532.77344789985,65754.3911435885,66412.30487381858,67920.15679973099,-0.18217738532803063
2024-04-02 18:05:00,59486491.2576,13987,33344592.958,26141898.2996,-7202694.658399999,1173812.4,47.5075637516207,37.46037665485743,48.97850098649919,65499.624743646644,65496.73918695343,65531.98233229594,65749.60320015109,66403.3525865169,67910.54579454244,-0.027620641928127743
2024-04-02 18:10:00,43652865.5147,10878,20740917.4345,22911948.0802,2171030.6456999965,0.0,50.61669829222,57.728883087824755,45.34153769656309,65518.344013854854,65505.96591384577,65535.4849859314,65747.06254272236,66395.57096874062,67901.4070887758,0.165922280599462
2024-04-02 18:15:00,65378650.8513,15008,28769786.8278,36608864.0235,7839077.195700005,12672556.8,51.716141001854865,78.35166884206504,57.846976194915754,65551.1987809541,65522.70177207942,65543.18753550272,65746.76229435162,66388.96727750938,67892.74638183457,0.16854283593892294
2024-04-02 18:20:00,60272953.344,11896,27847491.6406,32425461.7034,4577970.062800001,0.0,58.837025883702424,85.82882714898386,73.96979302629123,65585.16819926885,65541.16830748094,65552.16057332614,65747.26205089911,66382.82829962371,67884.28032841407,0.06100538703430747
2024-04-02 18:25:00,93901135.0851,15463,45912170.9328,47988964.1523,2076793.2194999976,0.0,50.71950095697129,63.24818198769256,75.80955932624717,65595.28078399673,65549.29658100088,65556.03270770551,65745.35389147536,66375.54543097074,67875.36463848029,-0.18412090251171964
2024-04-02 18:30:00,37680994.3888,8966,18273137.2976,19407857.0912,1134719.7936000004,0.0,60.50739957716689,54.77582846003899,67.95094586557181,65598.46835568953,65554.2375750008,65558.38436622686,65742.79242827783,66367.98776499093,67866.34521876578,-0.053159971912031256
2024-04-02 18:35:00,29140247.7985,7313,13096384.5773,16043863.2212,2947478.6439,0.0,56.26980534178354,51.656920077972714,56.56031017523477,65598.70399327576,65557.62738426,65560.01635186502,65739.96485544064,66360.34609568754,67857.29793246332,-0.024384296513046966
2024-04-02 18:40:00,45971914.8125,9995,18122318.2217,27849596.5908,9727278.369099995,0.0,60.51340745585328,79.31773879142186,61.9168291098112,65620.73414815642,65571.27720764815,65567.14904394875,65740.00317513489,66354.19240319314,67848.85323013812,0.21631097560974588
2024-04-02 18:45:00,187657398.31548,28394,62599788.327,125057609.98848,62457821.66148,16435110.0,67.12496596787344,98.62898712926652,76.53454866622037,65685.23658690159,65605.99741448903,65585.69221869585,65745.94370632034,66351.06611062406,67841.63225915952,0.4534398914543214
2024-04-02 18:50:00,130047383.5564,21975,52765306.7932,77282076.7632,24516769.97,73493668.6,63.93102554129396,73.41420267879761,83.78697619982866,65720.7386504552,65628.96056897132,65598.64546502152,65749.31115768032,66346.73709459795,67833.94510443234,-0.1877649909145962
2024-04-02 18:55:00,41960498.0961,9071,24642516.8065,17326742.1459,-7315774.660599999,0.0,66.95179904955901,67.74071266110813,79.9279674897241,65743.87116576979,65646.8968231216,65609.3299565893,65751.72281792428,66342.00438718901,67826.1093954326,-0.06811699739061039
2024-04-02 19:00:00,56415838.0291,13229,23912214.2097,32494862.9631,8582648.753400002,0.0,70.10991756182867,84.66597884962664,75.2736313965108,65784.42944795905,65673.60816955703,65624.9444680956,65756.78771261885,66338.67598532644,67818.84947768637,0.2070710827661859
2024-04-02 19:05:00,40315889.4053,11597,21181417.5764,19134471.8289,-2046945.7475000024,0.0,62.7147895250242,80.16481133439386,77.52383428170954,65815.9326098115,65696.98534218244,65639.22899875851,65761.38993613135,66335.19861233812,67811.54548775549,-0.02772412225884313
2024-04-02 19:10:00,50625486.7656,12631,22824078.8062,27801407.9594,4977329.153199997,0.0,69.35261148566337,82.76709556166003,82.53262858189352,65845.3583621482,65719.96420572448,65653.65923410132,65766.25746214855,66331.93494455366,67804.34251175646,0.027277190813035368
2024-04-02 19:15:00,79234558.7037,17569,52872967.7788,26361590.9249,-26511376.853900004,0.0,61.748752440876686,54.78873239436659,72.57354643014017,65844.14938335617,65728.670560856,65660.86867590126,65767.66820547235,66327.01519386159,67796.49084504286,-0.2570931655940467
2024-04-02 19:20:00,38749438.0727,11208,17449851.4939,21299586.5788,3849735.084899999,0.0,61.83156527386874,68.53134434381107,68.6957240999459,65860.311016686,65745.00607486667,65672.17578665023,65771.2628944729,66323.2558386988,67789.11643049179,0.1696601480918991
2024-04-02 19:25:00,29399907.1438,9479,14633793.038,14766114.1058,132321.0678000003,0.0,57.52389762565581,64.60664180429916,62.64223951415895,65870.58624488815,65758.49451376544,65682.17281462473,65774.34877775065,66319.31398955752,67781.68323116847,-0.03351064152407046
2024-04-02 19:30:00,32019047.1263,10671,13166163.8606,18852883.2657,5686719.405100001,0.0,59.88058832095533,85.26016693304896,72.7993843603864,65897.17297644382,65779.59862385689,65696.33858660024,65779.67652472589,66316.5685767261,67774.74397675264,0.17640697072978107
2024-04-02 19:35:00,72526363.46517,14823,31718285.4779,40808077.98727,9089792.50937,0.0,67.81462903346635,95.9475566150174,81.93812178412186,65932.50021083708,65805.31724431193,65713.2194263414,65786.55025690953,66314.68033218157,67768.16535808296,0.12628059730421803
2024-04-02 19:40:00,90795564.4653,15928,36736430.8417,54372331.9272,17635901.085499994,929721.8,70.98361859986828,94.27405952560892,91.82726102455842,65971.70017840061,65833.61226325178,65731.81082138684,65794.48589538656,66313.41286618971,67761.85451833013,0.09149089325357629
2024-04-02 19:45:00,83387573.2034,14928,48208466.9181,34865907.9817,-13342558.936399996,0.0,67.62544614738624,81.03636647416879,90.41932753826505,65992.00784326205,65853.61876227017,65746.39471074422,65800.60894696307,66311.32617100375,67755.23513901544,-0.12630821925052604
2024-04-02 19:50:00,50538999.218,12859,25279530.8197,25259468.3983,-20062.42139999941,0.0,63.124042879020166,71.80413405578985,82.37152001852253,66006.26817506789,65870.7358909909,65759.66158483268,65806.23451236975,66309.07118422759,67748.56633606527,-0.02874271788114724
2024-04-02 19:55:00,116825051.5441,19521,69032051.9173,47948436.2344,-21083615.6829,6175010.4,45.93297259556645,35.210612054922954,62.68370419496054,65997.11922505744,65876.37026943601,65767.00034621179,65809.01798737232,66305.46649582732,67741.37365608098,-0.20867159872102192
2024-04-02 20:00:00,117143554.5444,21209,60742646.0218,56245471.915,-4497174.106800005,10638815.4,53.43920315730122,45.07796136839619,50.697569159703,65995.90088274091,65884.72802725557,65775.71405812506,65812.58594801842,66302.3195655206,67734.37895086709,0.06429424930398664
2024-04-02 20:05:00,87650404.8178,18590,43687957.7519,43962447.0659,274489.3139999956,0.0,57.840568862275234,56.59762625087241,45.628733224730524,66002.48536231923,65896.13335856996,65786.02723231624,65817.06345399826,66299.69648526666,67727.60977341852,0.07501227473587502
2024-04-02 20:10:00,51196417.0629,10444,28858477.5479,22337939.515,-6520538.032899998,0.0,55.15079128097948,73.42331859436865,58.366302071212424,66019.17992196244,65912.0494060833,65798.77126242148,65822.88397966165,66297.81890829882,67721.1562413889,0.10948125871648173
2024-04-02 20:15:00,41632240.9565,9556,23836745.4676,17795495.4889,-6041249.978700001,0.0,53.8641003207933,63.57924133116103,64.53339539213404,66026.79839550667,65923.65315378083,65809.35670311083,65827.75162362875,66295.53911816649,67714.55960968675,-0.06398330081227588
2024-04-02 20:20:00,27281191.875,7478,17374084.0216,9907107.8534,-7466976.168200001,0.0,48.762961615426704,42.93693274377502,59.979830889768245,66019.5986423518,65927.8269942415,65816.04859710648,65830.76644296283,66292.39942544841,67707.63522002732,-0.13425419298396246
2024-04-02 20:25:00,19638880.026,6208,11017803.5253,8621076.5007,-2396727.024599999,0.0,59.86949429037561,50.35805626598688,52.291410113640985,66021.36808198999,65935.47684651992,65824.48198545525,65834.73344409229,66289.79943116536,67700.94246465796,0.077447711427725
2024-04-02 20:30:00,36260694.9352,9552,22261451.4681,13999243.4671,-8262208.001,0.0,47.88519637462235,8.725602755451977,34.00686392173797,66003.80376168384,65933.38226529621,65827.7258291629,65836.16842539738,66285.99247165128,67693.78181609645,-0.1876388550243857
2024-04-02 20:35:00,54760491.416,11432,38660362.1542,16100129.2618,-22560232.892400004,5379183.600000001,48.14702308626946,13.80375997939877,24.29580633361255,65986.37241373249,65930.2058012002,65830.18756135259,65837.24429816178,66282.05722317714,67686.58308629168,-0.025338657991835767
2024-04-02 20:40:00,34315493.7629,8080,18878449.876,15437043.8869,-3441405.989099998,655755.0,42.38298829883036,23.60308285163793,15.3774818621629,65974.3151193121,65928.56092703722,65833.23902953485,65838.64540116847,66278.33526075748,67679.48295421067,0.02655921566840913
2024-04-02 20:45:00,95000858.4527,16004,72529363.9143,22471494.5384,-50057869.37589999,22509888.8,28.467436668931583,5.3926701570695865,14.266504329368772,65929.51279326409,65910.37863614557,65827.35122445505,65835.56529421464,66272.41252184447,67671.5133615791,-0.34123323420525153
2024-04-02 20:50:00,47397985.8784,9636,23366705.2076,24031280.6708,664575.4631999992,0.0,30.824103623051997,22.310405643738974,17.102052884148836,65906.31082506961,65900.62466309775,65825.44333329995,65834.43924878465,66267.49995943805,67663.95722041512,0.1455473325710832
2024-04-02 20:55:00,130012026.6846,22143,68069002.4387,61943024.2459,-6125978.192800008,5363931.600000001,30.337182448036813,21.81450447847452,16.50586009309437,65871.18608275121,65884.13394731274,65819.66124179799,65831.34144187802,66261.63428819987,67656.02924747932,-0.15308906986607473
2024-04-02 21:00:00,38420007.6141,8289,25878835.5745,12541172.0396,-13337663.534899998,0.0,35.65864332603934,34.389952153109896,26.17162075844114,65853.61899309719,65874.71661788216,65817.20393819807,65829.86933411805,66256.61305150138,67648.44829239957,0.12028380888577939
2024-04-02 21:05:00,72073744.7081,12673,52417506.7523,19656237.9558,-32761268.7965,0.0,34.05500292568739,6.176423157555645,20.79362659638003,65809.26222492839,65851.79686840941,65807.32535238638,65824.63033740284,66249.73431467052,67640.13233115246,-0.2915278981705294
2024-04-02 21:10:00,32601113.4218,7219,14609051.4347,17992061.9871,3383010.5524000023,0.0,40.91521869382895,35.41364296081338,25.326672757159645,65799.6218826317,65844.00450778649,65804.94396601828,65823.08518220673,66244.72800308176,67632.57331985045,0.2765182192409732
2024-04-02 21:15:00,43241452.5258,9461,18409265.3229,24832187.2029,6422921.879999999,0.0,39.123389150397585,37.05853894533152,26.216201687900192,65793.03390068837,65837.54491461712,65803.0559673509,65821.77260434125,66239.87299807598,67625.08520280514,0.015514110235348433
2024-04-02 21:20:00,60259031.2986,13616,40662033.9208,19596997.3778,-21065036.543,0.0,30.441176470588033,4.096113530074817,25.52276514540658,65756.01330058248,65816.42306908993,65793.22632157244,65816.4384933642,66233.03247073194,67616.81101037878,-0.31084237675800264
2024-04-02 21:25:00,161504070.74556,29092,101362903.73786,60142737.3661,-41220166.37176,79930829.4,28.854961832061022,21.450507914008657,20.868386796471672,65706.10356203132,65787.91765656475,65779.04489719705,65808.81792913917,66225.05801828684,67608.08761313176,-0.18428005687052273
2024-04-02 21:30:00,79981162.3854,17841,41349431.6549,38630160.3721,-2719271.2827999964,5198544.0,29.784172661870457,20.260245652438034,15.268955698840513,65657.45686018035,65758.43486718959,65763.78431299324,65800.52252460177,66216.74798825414,67599.23257275998,-0.06373067447532632
2024-04-02 21:35:00,75434192.9265,15844,24668345.3949,50771100.3556,26102754.9607,0.0,38.95639742673321,53.99728160138372,31.902678389276815,65657.89426630645,65751.16561776813,65759.72610464058,65797.74584094629,66211.21119235113,67591.49232296852,0.4135195190694718
2024-04-02 21:40:00,73839838.4666,16382,21875047.3332,51969403.9594,30094356.6262,0.0,45.91138328530262,75.67007460624411,49.97586728668863,65675.29514841315,65752.63483126678,65760.16821818409,65797.21622033349,66206.83098148197,67584.2248885455,0.1685950262182656
2024-04-02 21:45:00,32208305.8688,8151,16316214.7793,15882225.4395,-433989.3398000002,0.0,42.5803218442006,55.76120233787948,61.80951951516911,65667.40358711881,65743.10632524702,65754.82828805922,65793.78619616847,66201.0316682334,67576.39963948943,-0.22350275957488952
2024-04-02 21:50:00,30968922.7711,9161,20790798.9136,10178123.8575,-10612675.056100002,0.0,42.16489063376342,56.40133593097799,62.6108709583672,65661.43380448515,65734.62437522873,65749.87815911572,65790.51518238295,66195.33583073855,67568.62399222601,0.007009630622945018
2024-04-02 21:55:00,30247952.7672,6180,12743266.8878,17504685.8794,4761418.991599999,0.0,51.20430888404711,78.4670959635611,63.5432114108062,65670.89014225666,65733.75590298956,65748.82019209157,65789.17626788032,66190.63497670136,67561.25583257641,0.14368735581742342
2024-04-02 22:00:00,31847733.7743,8693,20433870.7876,11413862.9867,-9020007.8009,0.0,45.76777655811672,65.74088685497762,66.8697729165056,65666.12242806332,65726.80361387922,65744.54881200955,65786.22030217972,66185.15502668444,67553.58574941244,-0.12628779314364236
2024-04-02 22:05:00,24717792.7845,7525,11483866.772,13233926.0125,1750059.2404999994,0.0,50.13594688586794,72.43175003945119,72.21324428599665,65668.61128528434,65723.50704988817,65742.10768212682,65784.16247441378,66180.15149408062,67546.11554681997,0.06459485770089479
2024-04-02 22:10:00,24231664.8941,5170,10596144.9389,13635519.9552,3039375.0163000003,0.0,50.09176634390211,84.67729209404983,74.28330966282623,65682.6557029329,65726.20282397053,65742.80542008263,65783.68202937588,66175.96988717436,67538.98494583467,0.11814446205444806
2024-04-02 22:15:00,21444120.2658,5901,11374249.1353,10069871.1305,-1304378.0047999993,0.0,53.96468262084967,72.32128767555704,76.47677660301936,65682.49328709707,65722.89891108382,65740.40520753036,65781.6606030516,66171.05078381939,67531.57023547206,-0.11906952413247573
2024-04-02 22:20:00,45526595.7018,8155,14731805.969,30794789.7328,16062983.7638,0.0,52.21514508138685,92.4569985797691,83.15185944979201,65701.98662754367,65729.29158433687,65743.10304252918,65782.20593764464,66167.45027850776,67524.69450598913,0.1942705415215018
2024-04-02 22:25:00,22668978.2057,4921,12542286.6601,10126691.5456,-2415595.114499999,0.0,49.40249864204216,83.64137483787155,82.80655369773257,65707.71176176771,65730.02554105266,65742.94998203784,65781.354334919,66163.1890817067,67517.56678341034,-0.1063681065869182
2024-04-02 22:30:00,26222998.088,6525,12267225.1381,13955772.9499,1688547.811799999,0.0,58.70810109185353,90.3372243839161,88.81186593385227,65718.90995226499,65733.76438986357,65744.42253176185,65781.33741739586,66159.38123014744,67510.63238507338,0.0628240075936537
2024-04-02 22:35:00,15151133.1225,5884,9221686.4737,5929446.6488,-3292239.8249000004,0.0,62.639511201629375,84.07911802853256,86.01923908344008,65722.44688268576,65734.36702765146,65744.32360894767,65780.55647843752,66155.22718805642,67503.57157714893,-0.05868000395254924
2024-04-02 22:40:00,32109481.9484,7795,9344139.4902,22765342.4582,13421202.968,0.0,66.99912926462437,92.08833619210793,88.83489286818553,65737.36274688796,65740.66576634394,65747.2677811458,65781.32565708231,66151.88562399616,67496.84833731999,0.11788524517848398
2024-04-02 22:45:00,27306304.07068,8368,11364001.2367,15942302.83398,4578301.597279999,0.0,60.44592030360532,94.88457502623291,90.35067641562448,65759.38386275135,65751.02385772587,65752.49257404204,65783.28950545692,66149.18526952853,67490.39584894746,0.09282977359259537
2024-04-02 22:50:00,47598234.8542,10156,24240991.9604,23357242.8938,-883749.0665999986,0.0,56.703707550109385,83.43544857768116,90.13611993200733,65781.03249925115,65762.06653493136,65758.2811005502,65785.60258455678,66146.70680913523,67484.04736252452,0.029750836742281628
2024-04-02 22:55:00,25553273.4298,6375,15032226.1498,10521047.28,-4511178.869800001,0.0,63.253012048192986,73.08533916849015,83.80178759080142,65792.0736532125,65768.78753234385,65761.98772405804,65786.93322644675,66143.78236327319,67477.53539700547,-0.07177530838344826
2024-04-02 23:00:00,17793319.691,5443,10712080.6443,7082226.1322,-3629854.512099999,0.0,59.776968090978905,56.08055770720255,70.86711515112462,65794.17001425673,65771.52178920727,65763.70193095773,65787.30484572504,66140.41835965854,67470.86140340466,-0.07152315467224835
